GEOID,year,candidatevotes,totalvotes,voteshare
37091,2016,6910,10186,67.83820930689181
37091,2020,7097,42536,16.684690615008464
37091,2024,6191,39372,15.72437265061465
37093,2000,5017,8582,58.45956653460732
37093,2004,5794,11088,52.25468975468976
37093,2008,9227,15627,59.04524220899725
37093,2012,10076,17089,58.96190531921118
37093,2016,9726,18230,53.351618211738895
37093,2020,11804,86556,13.637413928554922
37093,2024,11896,91068,13.062766284534632
37095,2000,1088,2237,48.63656683057667
37095,2004,1048,2293,45.70431748800698
37095,2008,1241,2469,50.26326447954638
37095,2012,1163,2383,48.8040285354595
37095,2016,965,2304,41.88368055555556
37095,2020,1046,9968,10.493579454253611
37095,2024,931,9684,9.613795952085914
37097,2000,15434,45586,33.856885886017636
37097,2004,18065,56973,31.708002036052164
37097,2008,27318,73162,37.33905579399141
37097,2012,26076,76365,34.146533097623255
37097,2016,24734,82567,29.956277931861397
37097,2020,33888,409484,8.275781227105332
37097,2024,36739,443500,8.283878241262684
37099,2000,5722,12121,47.20732612820724
37099,2004,6737,14174,47.53068999576689
37099,2008,8766,16866,51.974386339381006
37099,2012,8095,16701,48.47015148793486
37099,2016,7713,18713,41.21733554213648
37099,2020,9591,85712,11.189798394623857
37099,2024,9746,87768,11.104274906571872
37101,2000,13704,41155,33.29850564937431
37101,2004,17266,54357,31.76407822359586
37101,2008,26795,71017,37.73040257966402
37101,2012,27290,76691,35.58435800811047
37101,2016,28362,85909,33.014003189421366
37101,2020,41257,445428,9.262327469310417
37101,2024,48116,498712,9.648053385521102
37103,2000,1822,3964,45.96367305751766
37103,2004,1893,4513,41.94549080434301
37103,2008,2378,5227,45.49454754161087
37103,2012,2352,5230,44.971319311663486
37103,2016,2065,5135,40.21421616358325
37103,2020,2197,22100,9.941176470588236
37103,2024,2007,21852,9.184514003294893
37105,2000,6785,16283,41.66922557268317
37105,2004,7657,19543,39.18026915007931
37105,2008,10784,23788,45.333781738691776
37105,2012,10801,24239,44.56041915920624
37105,2016,10469,25084,41.73576782012438
37105,2020,12143,116032,10.465216492002206
37105,2024,12245,120324,10.176689604733886
37107,2000,9527,21163,45.017247082171714
37107,2004,10207,23179,44.03554941973338
37107,2008,13378,26897,49.73788898390155
37107,2012,13948,28086,49.661753186641036
37107,2016,12634,26807,47.12948110568135
37107,2020,13605,113636,11.972438311802598
37107,2024,12700,110012,11.544195178707778
37109,2000,8412,24529,34.29410086020629
37109,2004,9434,29579,31.89424929848879
37109,2008,11713,35798,32.71970501145315
37109,2012,11024,36775,29.9768864717879
37109,2016,9897,40023,24.728281238287984
37109,2020,13274,200868,6.608319891670152
37109,2024,14842,222328,6.675722356158468
37111,2000,4747,14011,33.88052244664907
37111,2004,5330,16002,33.30833645794276
37111,2008,6571,18386,35.739149352768415
37111,2012,6031,18099,33.32228299906072
37111,2016,4667,19875,23.481761006289307
37111,2020,5832,92012,6.338303699517454
37111,2024,5911,94620,6.24709363770873
37113,2000,4683,13234,35.38612664349403
37113,2004,5489,15024,36.534877529286476
37113,2008,6620,17238,38.4035270913099
37113,2012,5712,16861,33.876994247079054
37113,2016,4876,17734,27.495206947107253
37113,2020,6230,82972,7.508557103601215
37113,2024,6675,87736,7.608051427008297
37115,2000,3505,8325,42.1021021021021
37115,2004,4234,9463,44.742682024727884
37115,2008,5026,10379,48.424703728682914
37115,2012,4484,10113,44.33896964303372
37115,2016,3926,11269,34.838938681338185
37115,2020,4901,52304,9.370220250841236
37115,2024,5090,54484,9.342192203215623
37117,2000,4929,9366,52.626521460602184
37117,2004,5102,10452,48.81362418675852
37117,2008,6539,12541,52.140977593493346
37117,2012,6583,12652,52.03129939930445
37117,2016,5846,11964,48.86325643597459
37117,2020,5911,50160,11.784290271132376
37117,2024,5360,48160,11.129568106312291
37119,2000,126911,263036,48.248528718502406
37119,2004,166828,323102,51.63323037307104
37119,2008,253958,410817,61.81779235036525
37119,2012,272262,448900,60.65092448206728
37119,2016,294562,472857,62.29409736981793
37119,2020,378107,2268212,16.669826277261564
37119,2024,376454,2310020,16.296568860875663
37121,2000,1535,6600,23.257575757575758
37121,2004,2080,7798,26.673506027186455
37121,2008,2238,7846,28.52408870762172
37121,2012,1838,7765,23.67031551835158
37121,2016,1596,8096,19.713438735177867
37121,2020,1867,36164,5.162592633558235
37121,2024,1915,35368,5.414498982130739
37123,2000,3979,8974,44.33920213951415
37123,2004,4313,10080,42.78769841269841
37123,2008,4926,11210,43.942908117752005
37123,2012,4706,11231,41.90187872851928
37123,2016,4150,11540,35.961871750433275
37123,2020,4327,51396,8.418943108413107
37123,2024,4055,52824,7.676434953808875
37125,2000,11232,31301,35.88383757707421
37125,2004,13555,38382,35.3160335573967
37125,2008,17624,45328,38.88104482880339
37125,2012,16505,46415,35.55962512118927
37125,2016,16329,48692,33.53528300336811
37125,2020,20779,233356,8.90442071341641
37125,2024,21436,247160,8.672924421427416
37127,2000,12376,30513,40.55976141316816
37127,2004,15693,37673,41.655827781169535
37127,2008,23099,47118,49.02372766246445
37127,2012,24313,48492,50.13816712034975
37127,2016,23235,47665,48.746459666421906
37127,2020,25947,209084,12.40984484704712
37127,2024,25508,209884,12.15337996226487
37129,2000,29292,66319,44.168337882054914
37129,2004,35572,81247,43.782539663002936
37129,2008,49145,100665,48.820344707693835
37129,2012,48668,103628,46.96414096576215
37129,2016,50979,111905,45.55560520084
37129,2020,66138,527320,12.542289311992718
37129,2024,68814,554936,12.400348869058774
37131,2000,5513,8200,67.23170731707317
37131,2004,5584,8770,63.671607753705814
37131,2008,6903,10618,65.01224336033151
37131,2012,7232,10756,67.23689103756043
37131,2016,6144,9848,62.38830219333875
37131,2020,6069,40440,15.007418397626113
37131,2024,5239,36860,14.213239283776453
37133,2000,10269,30215,33.986430580837336
37133,2004,11250,37277,30.179467231805134
37133,2008,19499,50203,38.84030834810669
37133,2012,18490,51435,35.948284242247496
37133,2016,17514,57135,30.653714885796795
37133,2020,24266,288940,8.398283380632657
37133,2024,25684,326724,7.861069281717903
37135,2000,30921,49344,62.66415369649806
37135,2004,42910,64153,66.88697332938443
37135,2008,53806,74910,71.82752636497129
37135,2012,53901,76757,70.22291126542206
37135,2016,59923,82340,72.77507894097643
37135,2020,63594,339988,18.704777815687613
37135,2024,65444,351228,18.632910815766397
37137,2000,2188,5242,41.7397939717665
37137,2004,2335,6038,38.671745611129516
37137,2008,2838,6712,42.282479141835516
37137,2012,2647,6762,39.14522330671399
37137,2016,2448,6870,35.63318777292576
37137,2020,2713,30524,8.888088061852969
37137,2024,2676,31904,8.387662988966902
37139,2000,5874,10903,53.87508025314134
37139,2004,6984,13648,51.172332942555684
37139,2008,10272,18180,56.50165016501651
37139,2012,10282,18107,56.78466891257524
37139,2016,8615,17391,49.537116899545744
37139,2020,9832,79588,12.353621148916922
37139,2024,9549,81372,11.734994838519393
37141,2000,6415,14154,45.32287692525081
37141,2004,6999,17085,40.965759438103596
37141,2008,9907,23749,41.715440650132635
37141,2012,9632,24527,39.27100746116525
37141,2016,9354,27885,33.5449166218397
37141,2020,11723,136676,8.577219116743247
37141,2024,12460,155636,8.005859826775296
37143,2000,2033,4306,47.2131908964236
37143,2004,1971,4958,39.753933037515125
37143,2008,2772,6501,42.63959390862944
37143,2012,2759,6652,41.47624774503909
37143,2016,2319,6708,34.570661896243294
37143,2020,2492,29936,8.324425440940674
37143,2024,2269,30664,7.399556483172449
37145,2000,5042,11833,42.609650976083834
37145,2004,6198,15214,40.73879321677402
37145,2008,8446,18632,45.33061399742378
37145,2012,8418,19106,44.05945776195959
37145,2016,7833,19615,39.933724190670404
37145,2020,8465,87576,9.665890198227824
37145,2024,8295,88144,9.410736975857688
37147,2000,19685,43075,45.699361578641906
37147,2004,24924,53643,46.46272579833342
37147,2008,40501,74884,54.08498477645425
37147,2012,41843,78856,53.062544384701226
37147,2016,41824,80527,51.93785935152185
37147,2020,47252,350292,13.489317483699315
37147,2024,45595,348520,13.082462986342247
37149,2000,3114,8303,37.50451643984103
37149,2004,3787,9021,41.9798248531205
37149,2008,4396,10562,41.62090513160386
37149,2012,4013,10389,38.627394359418616
37149,2016,3735,10934,34.15950246936163
37149,2020,4518,49432,9.139828451205696
37149,2024,4827,52272,9.234389348025712
37151,2000,11366,42696,26.620760727000185
37151,2004,12966,50910,25.468473777253976
37151,2008,16414,58147,28.228455466318124
37151,2012,14773,60715,24.33171374454418
37151,2016,13194,64575,20.43205574912892
37151,2020,15618,293264,5.325576954552894
37151,2024,15951,304032,5.246487211872434
37153,2000,7935,14269,55.6100637746163
37153,2004,8383,16145,51.923196035924434
37153,2008,9713,19327,50.25611838360843
37153,2012,9904,19417,51.006849667816866
37153,2016,8501,19328,43.982822847682115
37153,2020,8754,83052,10.54038433752348
37153,2024,7787,79492,9.795954309867659
37155,2000,17834,29747,59.95226409385821
37155,2004,17868,33871,52.75309261610227
37155,2008,23058,40834,56.46764950776314
37155,2012,24988,42946,58.18469706142597
37155,2016,19016,40858,46.541680943756425
37155,2020,19020,188752,10.076714418920064
37155,2024,16728,187080,8.941629249518922
37157,2000,13260,32528,40.764879488440734
37157,2004,14430,37388,38.59527121001391
37157,2008,17255,41612,41.46640392194559
37157,2012,16351,42020,38.91242265587815
37157,2016,14228,42278,33.65343677562799
37157,2020,15992,191236,8.36244221799243
37157,2024,15676,198380,7.902006250630104
37159,2000,14891,44133,33.74119139872658
37159,2004,16735,51867,32.265216804519255
37159,2008,23391,61560,37.99707602339181
37159,2012,22650,62312,36.34933881114392
37159,2016,19400,64369,30.13873137690503
37159,2020,23114,293632,7.871757846556234
37159,2024,23788,301576,7.887895588508369
37161,2000,7697,21716,35.44391232271136
37161,2004,8184,24658,33.19003974369373
37161,2008,9641,28720,33.56894150417828
37161,2012,9374,28702,32.65974496550763
37161,2016,7512,30307,24.786352987758605
37161,2020,9135,137716,6.633216184030904
37161,2024,8914,138680,6.427747331987309
37163,2000,8768,19239,45.57409428764489
37163,2004,9649,22288,43.29235463029433
37163,2008,11836,26038,45.45664029495353
37163,2012,11566,26174,44.18888973790785
37163,2016,10547,25928,40.67803147176797
37163,2020,10966,114472,9.579635194632749
37163,2024,9797,112804,8.684975710081202
37165,2000,5627,9403,59.84260342443901
37165,2004,6386,11547,55.30440807136052
37165,2008,8151,14217,57.3327706267145
37165,2012,8215,14156,58.03192992370726
37165,2016,7319,13928,52.54882251579552
37165,2020,7186,59100,12.159052453468696
37165,2024,6754,58504,11.544509777109258
37167,2000,7066,22818,30.966780611797706
37167,2004,7650,25553,29.937776386334285
37167,2008,8878,28506,31.144320493931104
37167,2012,8431,28717,29.35891632134276
37167,2016,7094,29917,23.71227061536919
37167,2020,8129,135756,5.987948967264798
37167,2024,8881,146856,6.04742060249496
37169,2000,5030,17182,29.274822488650916
37169,2004,5767,19414,29.705367260739674
37169,2008,6875,21743,31.619371751828172
37169,2012,6018,21619,27.836625190804387
37169,2016,4665,22550,20.687361419068736
37169,2020,5286,102804,5.141823275358935
37169,2024,5380,108700,4.949402023919043
37171,2000,7757,23358,33.209178868053776
37171,2004,8304,25992,31.948291782086795
37171,2008,10475,29525,35.47840812870449
37171,2012,9112,29470,30.919579233118426
37171,2016,7488,32196,23.257547521431235
37171,2020,8721,146552,5.950788798515203
37171,2024,8613,150032,5.740775301269062
37173,2000,2097,4370,47.98627002288329
37173,2004,2419,5044,47.957969865186364
37173,2008,2806,5798,48.39599862021387
37173,2012,2618,5728,45.70530726256983
37173,2016,2196,6124,35.85891574134553
37173,2020,2780,28272,9.83305036785512
37173,2024,2643,28208,9.369682359614293
37175,2000,5044,14225,35.45869947275923
37175,2004,6097,15588,39.11342057993328
37175,2008,7275,16909,43.02442486249926
37175,2012,6826,16763,40.720634731253355
37175,2016,6558,17869,36.70043091387319
37175,2020,8444,81616,10.346010586159576
37175,2024,8972,83120,10.794032723772858
37177,2000,849,1566,54.214559386973185
37177,2004,731,1590,45.9748427672956
37177,2008,933,1910,48.84816753926702
37177,2012,837,1783,46.943353897924844
37177,2016,720,1739,41.403105232892464
37177,2020,758,7268,10.42927903137039
37177,2024,680,7028,9.675583380762664
37179,2000,14890,47161,31.57269777994529
37179,2004,17974,61001,29.465090736217437
37179,2008,31189,86089,36.22878648840154
37179,2012,32473,94728,34.28025504602652
37179,2016,34337,105710,32.48226279443761
37179,2020,48725,524044,9.297883383837998
37179,2024,51168,557420,9.179433820099746
37181,2000,7092,12701,55.83812298244233
37181,2004,8762,15677,55.89079543279964
37181,2008,13166,20871,63.08274639451871
37181,2012,13323,20854,63.887024072120454
37181,2016,12229,19977,61.21539770736347
37181,2020,12431,83996,14.799514262583932
37181,2024,11292,80368,14.05036830579335
37183,2000,123466,268220,46.031615837745136
37183,2004,169909,348844,48.706298517388866
37183,2008,250891,442245,56.73122364300332
37183,2012,267262,486427,54.943907307776904
37183,2016,302736,527624,57.37722317407851
37183,2020,393336,2527320,15.563363562983715
37183,2024,402984,2614320,15.414486367391902
37185,2000,4576,6795,67.34363502575424
37185,2004,5171,8027,64.42008222249906
37185,2008,7086,10195,69.5046591466405
37185,2012,6978,10162,68.66758512103917
37185,2016,6413,9842,65.15952042267831
37185,2020,6400,41172,15.544544836296511
37185,2024,5872,40052,14.660940776989914
37187,2000,2704,4890,55.29652351738241
37187,2004,2969,5471,54.267958325717416
37187,2008,3748,6454,58.07251317012705
37187,2012,3833,6499,58.97830435451608
37187,2016,3510,6165,56.934306569343065
37187,2020,3396,24820,13.682514101531023
37187,2024,3138,23776,13.198183041722746
37189,2000,7959,18723,42.50921326710463
37189,2004,11232,24050,46.7027027027027
37189,2008,14558,28372,51.3111518398421
37189,2012,13002,27674,46.982727469827275
37189,2016,14138,29985,47.15024178756045
37189,2020,17122,128880,13.285226567349472
37189,2024,17225,132380,13.0117842574407
37191,2000,13005,33884,38.38094675953253
37191,2004,15076,40046,37.646706287769064
37191,2008,22671,49882,45.44926025419991
37191,2012,23314,51352,45.40037389001402
37191,2016,21770,50689,42.948174160074174
37191,2020,24215,222148,10.900390730503988
37191,2024,22618,219048,10.325590738103065
37193,2000,7226,24323,29.7085063520125
37193,2004,7862,27154,28.95337703469102
37193,2008,8934,29724,30.05651998385143
37193,2012,8148,29145,27.956767884714363
37193,2016,6638,31296,21.210378323108383
37193,2020,7511,141864,5.294507415552924
37193,2024,7194,145280,4.95181718061674
37195,2000,11266,24826,45.379843712237175
37195,2004,14206,30535,46.52366137219584
37195,2008,19652,37191,52.84074103949881
37195,2012,20875,39109,53.376460661228876
37195,2016,19663,38135,51.561557624229714
37195,2020,20754,162940,12.737203878728367
37195,2024,19909,160180,12.429142215008115
37197,2000,3127,13682,22.854845782780295
37197,2004,3451,15313,22.53640697446614
37197,2008,4527,17147,26.40111972939873
37197,2012,3957,16813,23.53535954321061
37197,2016,3160,17624,17.93009532455742
37197,2020,3763,79692,4.721929428298951
37197,2024,3739,81588,4.582781781634554
37199,2000,3714,8764,42.3779096303058
37199,2004,4434,9431,47.015162761106986
37199,2008,4486,9717,46.16651229803438
37199,2012,3981,9451,42.12252671674955
37199,2016,3196,9960,32.088353413654616
37199,2020,3688,45408,8.121916842847074
37199,2024,3635,45132,8.05415226446867
38001,2000,286,1160,24.655172413793103
38001,2004,353,1291,27.3431448489543
38001,2008,435,1271,34.22501966955153
38001,2012,328,1286,25.505443234836704
38001,2016,216,1218,17.733990147783253
38001,2020,258,1269,20.33096926713948
38001,2024,215,1201,17.90174854288093
38003,2000,1933,5748,33.62908837856646
38003,2004,2186,5813,37.605367280233956
38003,2008,2741,5694,48.138391289076225
38003,2012,2394,5522,43.353857298080406
38003,2016,1597,5344,29.883982035928142
38003,2020,1820,5565,32.70440251572327
38003,2024,1661,5339,31.1106948866829
38005,2000,952,2154,44.19684308263695
38005,2004,1196,2246,53.25022261798753
38005,2008,1569,2374,66.09098567818029
38005,2012,1235,2157,57.25544738062124
38005,2016,842,2011,41.86971655892591
38005,2020,822,1961,41.917389087200405
38005,2024,795,2002,39.71028971028971
